T, DemandHome
4694, 0.3071215
4695, 0.317345
4696, 0.3384045
4697, 0.3732505
4698, 0.4067945
4699, 0.4307905
4700, 0.4442935
4701, 0.4627595
4702, 0.436702
4703, 0.3508295
4704, 0.275898
4705, 0.229285
4706, 0.2042495
4707, 0.1944915
4708, 0.2002245
4709, 0.2170945
4710, 0.246246
4711, 0.2922465
4712, 0.308672
4713, 0.3051195
4714, 0.2973285
4715, 0.304906
4716, 0.3119375
4717, 0.2973565
4718, 0.290038
4719, 0.299229
4720, 0.317296
4721, 0.3525445
4722, 0.3872575
4723, 0.4108685
4724, 0.430584
4725, 0.455707
4726, 0.43491
4727, 0.3496955
4728, 0.271075
4729, 0.2226
4730, 0.1976485
4731, 0.187845
4732, 0.194488
4733, 0.2116975
4734, 0.239967
4735, 0.283913
4736, 0.3049585
4737, 0.3029355
4738, 0.29883
4739, 0.308931
4740, 0.317709
4741, 0.307419
4742, 0.304234
4743, 0.312984
4744, 0.33649
4745, 0.3745945
4746, 0.4101475
4747, 0.4314275
4748, 0.446565
4749, 0.458472
4750, 0.4298245
4751, 0.34762
4752, 0.272538
4753, 0.224679
4754, 0.2018555
4755, 0.191975
4756, 0.1965425
4757, 0.213668
4758, 0.245917
4759, 0.2910915
4760, 0.3081015
4761, 0.303604
4762, 0.294469
4763, 0.3015985
4764, 0.312389
4765, 0.303275
4766, 0.300741
4767, 0.3117765
4768, 0.327859
4769, 0.3592295
4770, 0.402633
4771, 0.4278295
4772, 0.445165
4773, 0.459851
4774, 0.4314065
4775, 0.346234
4776, 0.270662
4777, 0.22456
4778, 0.198527
4779, 0.1899275
4780, 0.1951635
4781, 0.212835
4782, 0.246106
4783, 0.2942765
4784, 0.3164455
4785, 0.3166415
4786, 0.3137295
4787, 0.322525
4788, 0.334544
4789, 0.333144
4790, 0.332521
4791, 0.3405395
4792, 0.3567935
4793, 0.3828125
4794, 0.4055835
4795, 0.4199825
4796, 0.4340875
4797, 0.4458265
4798, 0.423388
4799, 0.3569965
4800, 0.285341
4801, 0.2381015
4802, 0.2109345
4803, 0.1985585
4804, 0.19418
4805, 0.19355
4806, 0.2037945
4807, 0.2710575
4808, 0.3598455
4809, 0.4112535
4810, 0.43631
4811, 0.456449
4812, 0.4554305
4813, 0.425579
4814, 0.402983
4815, 0.38731
4816, 0.3792705
4817, 0.382123
4818, 0.4074875
4819, 0.408926
4820, 0.4106305
4821, 0.4242315
4822, 0.417739
4823, 0.3699045
4824, 0.3050425
4825, 0.246463
4826, 0.213479
4827, 0.1995385
4828, 0.1937775
4829, 0.184597
4830, 0.183519
4831, 0.239589
4832, 0.335545
4833, 0.412482
4834, 0.4592945
4835, 0.497161
4836, 0.5034925
4837, 0.4647545
4838, 0.4295865
4839, 0.409479
4840, 0.399287
4841, 0.417704
4842, 0.455812
4843, 0.4725595
4844, 0.4799095
4845, 0.4827655
4846, 0.445669
4847, 0.3542805
4848, 0.276234
4849, 0.2282525
4850, 0.204722
4851, 0.1967525
4852, 0.201628
4853, 0.2162895
4854, 0.244818
4855, 0.2886065
4856, 0.3081225
4857, 0.305662
4858, 0.3037685
4859, 0.312529
4860, 0.321748
4861, 0.3114965
4862, 0.3081435
4863, 0.3190145
4864, 0.3406935
4865, 0.372932
4866, 0.4045405
4867, 0.434588
4868, 0.454888
4869, 0.4679535
4870, 0.4348925
4871, 0.3480785
4872, 0.273896
4873, 0.2277555
4874, 0.202986
4875, 0.193263
4876, 0.1989785
4877, 0.2174655
4878, 0.2468025
4879, 0.2917355
4880, 0.309183
4881, 0.3063515
4882, 0.299019
4883, 0.3067995
4884, 0.3138835
4885, 0.2982945
4886, 0.2901605
4887, 0.2996315
4888, 0.317716
4889, 0.3504445
4890, 0.384622
4891, 0.414981
4892, 0.4412555
4893, 0.461797
4894, 0.433328
4895, 0.345877
4896, 0.267218
4897, 0.219478
4898, 0.195531
4899, 0.185675
4900, 0.192325
4901, 0.2110535
4902, 0.239925
4903, 0.282905
4904, 0.3052105
4905, 0.3042095
4906, 0.300111
4907, 0.3104465
4908, 0.3192035
4909, 0.309057
4910, 0.3059385
4911, 0.3153955
4912, 0.339458
4913, 0.375095
4914, 0.4100565
4915, 0.437416
4916, 0.4597495
4917, 0.466102
4918, 0.4288865
4919, 0.343966
4920, 0.2692025
4921, 0.2219245
4922, 0.19992
4923, 0.1899905
4924, 0.1946805
4925, 0.213633
4926, 0.246736
4927, 0.291312
4928, 0.3093335
4929, 0.3056865
4930, 0.2969225
4931, 0.3042795
4932, 0.3145135
4933, 0.305193
4934, 0.303051
4935, 0.3156895
4936, 0.332066
4937, 0.3598595
4938, 0.402969
4939, 0.434917
4940, 0.4573135
4941, 0.4662455
4942, 0.4296495
4943, 0.341796
4944, 0.2676555
4945, 0.2221275
4946, 0.1965775
4947, 0.1884295
4948, 0.193872
4949, 0.213136
4950, 0.247275
4951, 0.2946755
4952, 0.317499
4953, 0.318696
4954, 0.3161935
4955, 0.324793
4956, 0.3366685
4957, 0.334642
4958, 0.334243
4959, 0.34335
4960, 0.360199
4961, 0.3844645
4962, 0.406273
4963, 0.4276195
4964, 0.447062
4965, 0.4527495
4966, 0.423003
4967, 0.35343
4968, 0.2826635
4969, 0.236096
4970, 0.209923
4971, 0.19789
4972, 0.1933015
4973, 0.193907
4974, 0.2051455
4975, 0.272923
4976, 0.3624565
4977, 0.413665
4978, 0.4385255
4979, 0.459221
4980, 0.458549
4981, 0.4283895
4982, 0.4054925
4983, 0.389669
4984, 0.382004
4985, 0.381346
4986, 0.405692
4987, 0.415408
4988, 0.4232515
4989, 0.4319875
4990, 0.418901
4991, 0.3683225
4992, 0.3032645
4993, 0.2447445
4994, 0.2124885
4995, 0.198513
4996, 0.192367
4997, 0.18403
4998, 0.183204
4999, 0.2391235
5000, 0.3358635
5001, 0.413679
5002, 0.460376
5003, 0.4982495
5004, 0.5045495
5005, 0.4653985
5006, 0.430178
5007, 0.410228
5008, 0.400218
5009, 0.4164475
5010, 0.4543245
5011, 0.47838
5012, 0.4929225
5013, 0.4907
5014, 0.4448185
5015, 0.3502835
5016, 0.273329
5017, 0.225953
5018, 0.203301
5019, 0.195881
5020, 0.2008195
5021, 0.21693
5022, 0.246561
5023, 0.289443
5024, 0.3100545
5025, 0.3082905
5026, 0.306495
5027, 0.3153395
5028, 0.324639
5029, 0.313733
5030, 0.309918
5031, 0.3210655
5032, 0.343301
5033, 0.3743705
5034, 0.405251
5035, 0.441147
5036, 0.467166
5037, 0.474677
5038, 0.433342
5039, 0.344757
5040, 0.2712115
5041, 0.2254175
5042, 0.2010225
5043, 0.1915165
5044, 0.197463
5045, 0.218036
5046, 0.248311
5047, 0.2925335
5048, 0.3110765
5049, 0.309106
5050, 0.3022635
5051, 0.3101385
5052, 0.31731
5053, 0.300881
5054, 0.2920365
5055, 0.3016335
5056, 0.319781
5057, 0.3511165
5058, 0.3855705
5059, 0.4224955
5060, 0.4540025
5061, 0.4696755
5062, 0.43218
5063, 0.341733
5064, 0.263137
5065, 0.2163
5066, 0.1934065
5067, 0.183533
5068, 0.1903825
5069, 0.211085
5070, 0.241451
5071, 0.283689
5072, 0.306936
5073, 0.3068625
5074, 0.30261
5075, 0.3129595
5076, 0.321447
5077, 0.3111955
5078, 0.307923
5079, 0.3178175
5080, 0.3421565
5081, 0.376229
5082, 0.41125
5083, 0.444836
5084, 0.4734415
5085, 0.475041
5086, 0.4285295
5087, 0.3403435
5088, 0.2657305
5089, 0.21903
5090, 0.197645
5091, 0.187796
5092, 0.1929585
5093, 0.2141405
5094, 0.2487065
5095, 0.292887
5096, 0.3119095
5097, 0.309323
5098, 0.3010525
5099, 0.3084445
5100, 0.3177825
5101, 0.308049
5102, 0.3059875
5103, 0.319711
5104, 0.336455
5105, 0.3621275
5106, 0.405342
5107, 0.44387
5108, 0.470176
5109, 0.4737005
5110, 0.428351
5111, 0.337463
5112, 0.264824
5113, 0.219681
5114, 0.1946735
5115, 0.186949
5116, 0.1928255
5117, 0.2140215
5118, 0.249529
5119, 0.2962785
5120, 0.3195115
5121, 0.321713
5122, 0.3195605
5123, 0.3277785
5124, 0.33922
5125, 0.336322
5126, 0.3359895
5127, 0.3457965
5128, 0.362908
5129, 0.3863685
5130, 0.408009
5131, 0.436436
5132, 0.4599
5133, 0.460229
5134, 0.422947
5135, 0.349839
5136, 0.280511
5137, 0.2342585
5138, 0.208789
5139, 0.196854
5140, 0.192192
5141, 0.194348
5142, 0.2064895
5143, 0.274736
5144, 0.3653405
5145, 0.4166925
5146, 0.4413955
5147, 0.462406
5148, 0.4619405
5149, 0.4312525
5150, 0.4077115
5151, 0.391713
5152, 0.384594
5153, 0.3825115
5154, 0.406581
5155, 0.424676
5156, 0.4372445
5157, 0.4409895
5158, 0.4204655
5159, 0.366079
5160, 0.295316
5161, 0.234941
5162, 0.205695
5163, 0.1924965
5164, 0.1860215
5165, 0.185444
5166, 0.204694
5167, 0.261023
5168, 0.3487925
5169, 0.419363
5170, 0.458675
5171, 0.4963595
5172, 0.505225
5173, 0.470736
5174, 0.44212
5175, 0.4278365
5176, 0.421771
5177, 0.4267655
5178, 0.4697455
5179, 0.528472
5180, 0.5593945
5181, 0.5197045
5182, 0.455217
5183, 0.349286
5184, 0.264719
5185, 0.215075
5186, 0.1953455
5187, 0.1897105
5188, 0.1952265
5189, 0.2197405
5190, 0.27083
5191, 0.31353
5192, 0.324821
5193, 0.3153255
5194, 0.3061625
5195, 0.314972
5196, 0.326991
5197, 0.3206035
5198, 0.323253
5199, 0.3400775
5200, 0.366331
5201, 0.3872855
5202, 0.423822
5203, 0.492583
5204, 0.5338375
5205, 0.503608
5206, 0.4437965
5207, 0.3444665
5208, 0.2629165
5209, 0.2145815
5210, 0.1927555
5211, 0.1848175
5212, 0.1914115
5213, 0.2206225
5214, 0.271929
5215, 0.316162
5216, 0.325612
5217, 0.3161795
5218, 0.302498
5219, 0.310352
5220, 0.3204285
5221, 0.3086825
5222, 0.3064565
5223, 0.3218425
5224, 0.3436825
5225, 0.3644235
5226, 0.4049885
5227, 0.475384
5228, 0.521409
5229, 0.4997895
5230, 0.443149
5231, 0.340991
5232, 0.2541105
5233, 0.2055095
5234, 0.185731
5235, 0.177121
5236, 0.1844955
5237, 0.2136925
5238, 0.265664
5239, 0.307783
5240, 0.3213665
5241, 0.3135965
5242, 0.3017315
5243, 0.3118675
5244, 0.3226405
5245, 0.3173415
5246, 0.320866
5247, 0.3366965
5248, 0.364623
5249, 0.3877405
5250, 0.4285925
5251, 0.4957575
5252, 0.5402285
5253, 0.505652
5254, 0.4403595
5255, 0.34041
5256, 0.257348
5257, 0.2084075
5258, 0.1895285
5259, 0.1810865
5260, 0.187173
5261, 0.217021
5262, 0.2728915
5263, 0.317198
5264, 0.3269455
5265, 0.3171175
5266, 0.3020465
5267, 0.3092985
5268, 0.320306
5269, 0.3152905
5270, 0.320173
5271, 0.340158
5272, 0.3609095
5273, 0.375704
5274, 0.4245115
5275, 0.4965765
5276, 0.5363785
5277, 0.502726
5278, 0.4392255
5279, 0.3370115
5280, 0.257264
5281, 0.209573
5282, 0.187236
5283, 0.1810795
5284, 0.187719
5285, 0.217259
5286, 0.273889
5287, 0.320446
5288, 0.333627
5289, 0.3283315
5290, 0.319088
5291, 0.3267635
5292, 0.34034
5293, 0.341747
5294, 0.348495
5295, 0.364364
5296, 0.3849755
5297, 0.3982125
5298, 0.425621
5299, 0.488299
5300, 0.525224
5301, 0.4888135
5302, 0.4347875
5303, 0.3498845
5304, 0.2738435
5305, 0.2248085
5306, 0.2018135
5307, 0.1909425
5308, 0.1865395
5309, 0.196707
5310, 0.2288475
5311, 0.297731
5312, 0.379561
5313, 0.4229855
5314, 0.440251
5315, 0.461272
5316, 0.463666
5317, 0.4376155
5318, 0.42035
5319, 0.410025
5320, 0.4071935
5321, 0.3955
5322, 0.42518
5323, 0.4786355
5324, 0.505134
5325, 0.471625
5326, 0.4337725
5327, 0.366569
5328, 0.2924145
5329, 0.2338105
5330, 0.2055165
5331, 0.191625
5332, 0.1845515
5333, 0.1855945
5334, 0.205674
5335, 0.2620625
5336, 0.3508225
5337, 0.422373
5338, 0.4616325
5339, 0.498953
5340, 0.5074755
5341, 0.4723215
5342, 0.442946
5343, 0.4284245
5344, 0.422842
5345, 0.4289075
5346, 0.4732315
5347, 0.538349
5348, 0.571095
5349, 0.525959
5350, 0.4535685
5351, 0.34559
5352, 0.261716
5353, 0.2125165
5354, 0.1934485
5355, 0.1884015
5356, 0.1944915
5357, 0.2212
5358, 0.2749705
5359, 0.317394
5360, 0.3285835
5361, 0.3193015
5362, 0.3098865
5363, 0.318521
5364, 0.330393
5365, 0.323316
5366, 0.3253355
5367, 0.34181
5368, 0.368291
5369, 0.391412
5370, 0.43078
5371, 0.504
5372, 0.546546
5373, 0.510902
5374, 0.4429355
5375, 0.341425
5376, 0.260239
5377, 0.2121
5378, 0.1907465
5379, 0.1833265
5380, 0.19047
5381, 0.2217005
5382, 0.2750615
5383, 0.319214
5384, 0.329
5385, 0.3201345
5386, 0.306796
5387, 0.3145415
5388, 0.324807
5389, 0.3128755
5390, 0.3105585
5391, 0.3259655
5392, 0.3479455
5393, 0.370188
5394, 0.4134235
5395, 0.488656
5396, 0.5350625
5397, 0.5081685
5398, 0.442848
5399, 0.3379285
5400, 0.251454
5401, 0.2039275
5402, 0.184982
5403, 0.1765645
5404, 0.184317
5405, 0.2154005
5406, 0.269962
5407, 0.3117555
5408, 0.3247055
5409, 0.3170195
5410, 0.304696
5411, 0.314447
5412, 0.3245585
5413, 0.3188465
5414, 0.322063
5415, 0.337869
5416, 0.36554
5417, 0.3896865
5418, 0.43295
5419, 0.505561
5420, 0.5519465
5421, 0.514003
5422, 0.4409265
5423, 0.338317
5424, 0.2552445
5425, 0.206843
5426, 0.188048
5427, 0.1799735
5428, 0.186914
5429, 0.2187395
5430, 0.276689
5431, 0.3208275
5432, 0.3306625
5433, 0.321643
5434, 0.3070165
5435, 0.313978
5436, 0.323855
5437, 0.318276
5438, 0.322847
5439, 0.342762
5440, 0.363993
5441, 0.3805305
5442, 0.4312385
5443, 0.508242
5444, 0.5478095
5445, 0.509628
5446, 0.4389595
5447, 0.334635
5448, 0.256067
5449, 0.2085055
5450, 0.1866305
5451, 0.180782
5452, 0.188027
5453, 0.219247
5454, 0.277746
5455, 0.3238025
5456, 0.3362205
5457, 0.3313695
5458, 0.322161
5459, 0.329217
5460, 0.342034
5461, 0.342531
5462, 0.3492615
5463, 0.3650605
5464, 0.3852975
5465, 0.4001585
5466, 0.4301255
5467, 0.4985925
5468, 0.5351115
5469, 0.494984
5470, 0.435148
5471, 0.347732
5472, 0.2735775
5473, 0.224259
5474, 0.20125
5475, 0.1900535
5476, 0.18592
5477, 0.1975435
5478, 0.229768
5479, 0.2986025
5480, 0.3815875
5481, 0.425558
5482, 0.4427325
5483, 0.4634455
5484, 0.465794
5485, 0.4391065
5486, 0.421001
5487, 0.4107565
5488, 0.4087685
5489, 0.400582
5490, 0.4326105
5491, 0.492569
5492, 0.518798
5493, 0.4802525
5494, 0.435302
5495, 0.3637935
5496, 0.289254
5497, 0.233093
5498, 0.2057475
5499, 0.191051
5500, 0.1834945
5501, 0.186417
5502, 0.2074485
5503, 0.263851
5504, 0.3534825
5505, 0.4259185
5506, 0.465213
5507, 0.5020925
5508, 0.510174
5509, 0.474355
5510, 0.4440345
5511, 0.429198
5512, 0.424242
5513, 0.433188
5514, 0.480151
5515, 0.550459
5516, 0.58135
5517, 0.5305615
5518, 0.451605
5519, 0.342475
5520, 0.259098
5521, 0.210252
5522, 0.191667
5523, 0.187194
5524, 0.193991
5525, 0.222971
5526, 0.2799405
5527, 0.3223675
5528, 0.3326295
5529, 0.323239
5530, 0.31339
5531, 0.321741
5532, 0.3334275
5533, 0.3257765
5534, 0.3272185
5535, 0.3431855
5536, 0.3697505
5537, 0.396627
5538, 0.440811
5539, 0.517468
5540, 0.55846
5541, 0.5175765
5542, 0.4424525
5543, 0.3388945
5544, 0.2579255
5545, 0.2099475
5546, 0.189035
5547, 0.1822415
5548, 0.190022
5549, 0.2229885
5550, 0.27881
5551, 0.3231725
5552, 0.3326155
5553, 0.3240195
5554, 0.3109295
5555, 0.318521
5556, 0.3290455
5557, 0.3173135
5558, 0.3152765
5559, 0.3307535
5560, 0.3529855
5561, 0.378294
5562, 0.425558
5563, 0.504273
5564, 0.5480965
5565, 0.5157215
5566, 0.442946
5567, 0.335853
5568, 0.2499315
5569, 0.2034585
5570, 0.185087
5571, 0.177023
5572, 0.1852095
5573, 0.217903
5574, 0.2753695
5575, 0.3170475
5576, 0.3283875
5577, 0.320299
5578, 0.3074925
5579, 0.316736
5580, 0.3261055
5581, 0.319907
5582, 0.322798
5583, 0.338415
5584, 0.365715
5585, 0.3924095
5586, 0.4395405
5587, 0.516754
5588, 0.5620965
5589, 0.521129
5590, 0.4418575
5591, 0.3372635
5592, 0.2541385
5593, 0.206227
5594, 0.1871975
5595, 0.1796305
5596, 0.187509
5597, 0.22099
5598, 0.2812075
5599, 0.3253005
5600, 0.334558
5601, 0.3260705
5602, 0.311829
5603, 0.318416
5604, 0.3272605
5605, 0.321139
5606, 0.3252305
5607, 0.3445015
5608, 0.366352
5609, 0.3867325
5610, 0.4405975
5611, 0.521206
5612, 0.558005
5613, 0.515676
5614, 0.439355
5615, 0.333648
5616, 0.2558395
5617, 0.208306
5618, 0.1867425
5619, 0.1811075
5620, 0.1889965
5621, 0.221655
5622, 0.2822155
5623, 0.327964
5624, 0.3390065
5625, 0.3342815
5626, 0.3249855
5627, 0.331401
5628, 0.3434235
5629, 0.343119
5630, 0.349776
5631, 0.365162
5632, 0.3848845
5633, 0.4026925
5634, 0.436912
5635, 0.5098415
5636, 0.54334
5637, 0.500199
5638, 0.4357745
5639, 0.346689
5640, 0.2741655
5641, 0.2243255
5642, 0.200956
5643, 0.1893045
5644, 0.185766
5645, 0.198751
5646, 0.2306395
5647, 0.299145
5648, 0.383299
5649, 0.428064
5650, 0.4452665
5651, 0.465367
5652, 0.4675545
5653, 0.44023
5654, 0.4212775
5655, 0.411278
5656, 0.4103575
5657, 0.4081
5658, 0.4441605
5659, 0.508732
5660, 0.531706
5661, 0.4881555
5662, 0.436709
5663, 0.361039
5664, 0.28602
5665, 0.23268
5666, 0.2061395
5667, 0.1907115
5668, 0.1830535
5669, 0.188167
5670, 0.2102975
5671, 0.2666825
5672, 0.3571225
5673, 0.4304195
5674, 0.469952
5675, 0.5063835
5676, 0.513947
5677, 0.4774595
5678, 0.4460225
5679, 0.430801
5680, 0.426671
5681, 0.44023
5682, 0.491281
5683, 0.565215
5684, 0.5904815
5685, 0.5338375
5686, 0.449736
5687, 0.3401965
5688, 0.257075
5689, 0.2084355
5690, 0.190085
5691, 0.1861125
5692, 0.1937495
5693, 0.225043
5694, 0.285642
5695, 0.3284225
5696, 0.337071
5697, 0.327334
5698, 0.3169495
5699, 0.3249225
5700, 0.336399
5701, 0.328286
5702, 0.329175
5703, 0.3445645
5704, 0.371175
5705, 0.4031965
5706, 0.4540375
5707, 0.532987
5708, 0.5696355
5709, 0.5237155
5710, 0.4426415
5711, 0.3371305
5712, 0.256158
5713, 0.208292
5714, 0.1876875
5715, 0.1815765
5716, 0.1900885
5717, 0.224525
5718, 0.2832305
5719, 0.3281565
5720, 0.3366405
5721, 0.328062
5722, 0.315161
5723, 0.32256
5724, 0.333382
5725, 0.322161
5726, 0.320663
5727, 0.3362625
5728, 0.358988
5729, 0.388836
5730, 0.4414305
5731, 0.5221055
5732, 0.5604725
5733, 0.5224275
5734, 0.4436845
5735, 0.3350165
5736, 0.249697
5737, 0.204085
5738, 0.185941
5739, 0.1783775
5740, 0.18711
5741, 0.221179
5742, 0.281806
5743, 0.323701
5744, 0.3326225
5745, 0.3237325
5746, 0.310569
5747, 0.319235
5748, 0.32781
5749, 0.3210655
5750, 0.3235575
5751, 0.338863
5752, 0.3659005
5753, 0.396641
5754, 0.449085
5755, 0.529788
5756, 0.5710705
5757, 0.527149
5758, 0.4433905
5759, 0.3374035
5760, 0.2541245
5761, 0.206584
5762, 0.18697
5763, 0.1800155
5764, 0.1889125
5765, 0.223748
5766, 0.2864645
5767, 0.3307535
5768, 0.338842
5769, 0.330638
5770, 0.3167395
5771, 0.322903
5772, 0.3309285
5773, 0.324275
5774, 0.3276805
5775, 0.3458105
5776, 0.3685395
5777, 0.394716
5778, 0.4530085
5779, 0.535689
5780, 0.5672975
5781, 0.5211325
5782, 0.4407515
5783, 0.334278
5784, 0.25662
5785, 0.2089745
5786, 0.187474
5787, 0.181951
5788, 0.1905435
5789, 0.224455
5790, 0.2873255
5791, 0.3331195
5792, 0.342377
5793, 0.3375645
5794, 0.3281285
5795, 0.333942
5796, 0.345163
5797, 0.3442005
5798, 0.3506475
5799, 0.365337
5800, 0.3846465
5801, 0.406609
5802, 0.4467295
5803, 0.522473
5804, 0.550494
5805, 0.504889
5806, 0.4369925
5807, 0.3470075
5808, 0.2755375
5809, 0.224938
5810, 0.2009035
5811, 0.188755
5812, 0.1862525
5813, 0.200536
5814, 0.2318155
5815, 0.2998205
5816, 0.385238
5817, 0.431158
5818, 0.4486195
5819, 0.4677995
5820, 0.4696755
5821, 0.4417105
5822, 0.4218655
5823, 0.4122825
5824, 0.412783
5825, 0.418523
5826, 0.460243
5827, 0.5271245
5828, 0.5439875
5829, 0.495565
5830, 0.4382525
5831, 0.3586695
5832, 0.2830555
5833, 0.23254
5834, 0.206514
5835, 0.19061
5836, 0.1834525
5837, 0.1911315
5838, 0.21455
5839, 0.270935
5840, 0.362222
5841, 0.4364465
5842, 0.4765215
5843, 0.512575
5844, 0.5195575
5845, 0.4823315
5846, 0.4496135
5847, 0.4339685
5848, 0.430976
5849, 0.450618
5850, 0.5071535
5851, 0.5829145
5852, 0.599116
5853, 0.5365185
5854, 0.448623
5855, 0.3391255
5856, 0.255976
5857, 0.2073365
5858, 0.188923
5859, 0.185311
5860, 0.1938895
5861, 0.227486
5862, 0.292012
5863, 0.3355905
5864, 0.342146
5865, 0.331954
5866, 0.3210165
5867, 0.328475
5868, 0.339703
5869, 0.331219
5870, 0.33159
5871, 0.346437
5872, 0.373282
5873, 0.4114285
5874, 0.4703545
5875, 0.5504765
5876, 0.5803665
5877, 0.529683
5878, 0.4439575
5879, 0.336532
5880, 0.255283
5881, 0.2074485
5882, 0.186942
5883, 0.1814505
5884, 0.190799
5885, 0.226457
5886, 0.288421
5887, 0.3343095
5888, 0.341348
5889, 0.332591
5890, 0.3198335
5891, 0.326998
5892, 0.3380755
5893, 0.3275755
5894, 0.3267285
5895, 0.3425765
5896, 0.366226
5897, 0.4018245
5898, 0.4607365
5899, 0.5418525
5900, 0.5723585
5901, 0.5285455
5902, 0.445459
5903, 0.3357935
5904, 0.2509745
5905, 0.2059225
5906, 0.187565
5907, 0.180635
5908, 0.190036
5909, 0.2252425
5910, 0.28917
5911, 0.331709
5912, 0.337631
5913, 0.3276595
5914, 0.314342
5915, 0.322392
5916, 0.330176
5917, 0.32284
5918, 0.3248525
5919, 0.339836
5920, 0.3669995
5921, 0.403046
5922, 0.461986
5923, 0.5449115
5924, 0.5794425
5925, 0.532392
5926, 0.4458895
5927, 0.339045
5928, 0.2554335
5929, 0.2080785
5930, 0.187565
5931, 0.1812475
5932, 0.1911735
5933, 0.2270555
5934, 0.2924635
5935, 0.337323
5936, 0.343735
5937, 0.3355275
5938, 0.321916
5939, 0.327621
5940, 0.335104
5941, 0.327985
5942, 0.330512
5943, 0.347179
5944, 0.3712345
5945, 0.404754
5946, 0.4685275
5947, 0.551684
5948, 0.5761245
5949, 0.5263755
5950, 0.443569
5951, 0.3368505
5952, 0.258608
5953, 0.2106965
5954, 0.188965
5955, 0.183407
5956, 0.192731
5957, 0.2276785
5958, 0.2930865
5959, 0.33943
5960, 0.3466715
5961, 0.3415615
5962, 0.3319575
5963, 0.337225
5964, 0.347676
5965, 0.3462095
5966, 0.352338
5967, 0.366226
5968, 0.3855355
5969, 0.412573
5970, 0.4598965
5971, 0.536655
5972, 0.5571965
5973, 0.5095265
5974, 0.4391905
5975, 0.3491005
5976, 0.2777915
5977, 0.226247
5978, 0.20132
5979, 0.188713
5980, 0.187719
5981, 0.2031995
5982, 0.2336145
5983, 0.3010455
5984, 0.3878595
5985, 0.4352635
5986, 0.453229
5987, 0.4712015
5988, 0.472626
5989, 0.444038
5990, 0.423339
5991, 0.414386
5992, 0.4168325
5993, 0.431963
5994, 0.4806235
5995, 0.547337
5996, 0.555751
5997, 0.5026945
5998, 0.440279
5999, 0.357273
6000, 0.280917
6001, 0.2328725
6002, 0.2069795
6003, 0.191002
6004, 0.1850905
6005, 0.1955905
6006, 0.2203635
6007, 0.2767765
6008, 0.3689385
6009, 0.4441605
6010, 0.4851315
6011, 0.520933
6012, 0.5272925
6013, 0.4892895
6014, 0.4552135
6015, 0.4392255
6016, 0.4378185
6017, 0.4645305
6018, 0.52759
6019, 0.603302
6020, 0.607789
6021, 0.5392905
6022, 0.448903
6023, 0.339752
6024, 0.256242
6025, 0.207361
6026, 0.1885625
6027, 0.1851395
6028, 0.1946805
6029, 0.230405
6030, 0.298907
6031, 0.3437175
6032, 0.347879
6033, 0.337113
6034, 0.3256225
6035, 0.3324265
6036, 0.343385
6037, 0.334656
6038, 0.334593
6039, 0.3491565
6040, 0.376684
6041, 0.4214175
6042, 0.4891355
6043, 0.5694115
6044, 0.590842
6045, 0.535731
6046, 0.4467715
6047, 0.3375575
6048, 0.255703
6049, 0.207809
6050, 0.187124
6051, 0.1821295
6052, 0.19236
6053, 0.2289035
6054, 0.294322
6055, 0.3415475
6056, 0.346738
6057, 0.3375295
6058, 0.3248665
6059, 0.331737
6060, 0.343
6061, 0.333361
6062, 0.333256
6063, 0.3495905
6064, 0.3748115
6065, 0.416913
6066, 0.4826465
6067, 0.562814
6068, 0.5838175
6069, 0.5342225
6070, 0.448539
6071, 0.338492
6072, 0.2539285
6073, 0.209041
6074, 0.1900325
6075, 0.183827
6076, 0.193984
6077, 0.2300305
6078, 0.297178
6079, 0.340816
6080, 0.343343
6081, 0.3320345
6082, 0.318801
6083, 0.326235
6084, 0.3333015
6085, 0.3254475
6086, 0.3269875
6087, 0.3418275
6088, 0.369796
6089, 0.412027
6090, 0.4781
6091, 0.5619285
6092, 0.5876465
6093, 0.5371205
6094, 0.449554
6095, 0.342377
6096, 0.258167
6097, 0.2107735
6098, 0.189084
6099, 0.1834035
6100, 0.194278
6101, 0.230874
6102, 0.2990575
6103, 0.3448795
6104, 0.3491705
6105, 0.3405885
6106, 0.3271415
6107, 0.332423
6108, 0.33971
6109, 0.3322445
6110, 0.333879
6111, 0.349055
6112, 0.375053
6113, 0.416871
6114, 0.4867205
6115, 0.5688305
6116, 0.584794
6117, 0.5316605
6118, 0.447993
6119, 0.341481
6120, 0.2618035
6121, 0.213493
6122, 0.191205
6123, 0.1855
6124, 0.1955345
6125, 0.2312975
6126, 0.299341
6127, 0.3467835
6128, 0.351911
6129, 0.346276
6130, 0.33649
6131, 0.3413305
6132, 0.351099
6133, 0.3493595
6134, 0.355138
6135, 0.3683855
6136, 0.3884125
6137, 0.421022
6138, 0.4762485
6139, 0.5521985
6140, 0.5640075
6141, 0.514444
6142, 0.4425225
6143, 0.353059
6144, 0.2808225
6145, 0.2282385
6146, 0.202342
6147, 0.1894095
6148, 0.1903615
6149, 0.2068745
6150, 0.2362395
6151, 0.303051
6152, 0.391314
6153, 0.440489
6154, 0.4592035
6155, 0.475797
6156, 0.4766825
6157, 0.4475345
6158, 0.4260935
6159, 0.41811
6160, 0.4231815
6161, 0.448301
6162, 0.5045985
6163, 0.5686625
6164, 0.567091
6165, 0.5097225
6166, 0.442953
